passenger_id,name,flight_number,loyalty_tier
UA6217_P96,Passenger_96,UA6217,Silver
UA6217_P97,Passenger_97,UA6217,Basic
UA6217_P98,Passenger_98,UA6217,Silver
UA6217_P99,Passenger_99,UA6217,Silver
UA6217_P100,Passenger_100,UA6217,Basic
UA6217_P101,Passenger_101,UA6217,1K
UA6217_P102,Passenger_102,UA6217,Basic
UA6217_P103,Passenger_103,UA6217,Basic
UA6217_P104,Passenger_104,UA6217,Basic
UA6217_P105,Passenger_105,UA6217,Basic
UA6217_P106,Passenger_106,UA6217,Basic
UA6217_P107,Passenger_107,UA6217,Basic
UA6217_P108,Passenger_108,UA6217,Basic
UA6217_P109,Passenger_109,UA6217,Gold
UA6217_P110,Passenger_110,UA6217,Gold
DL9813_P0,Passenger_0,DL9813,Basic
DL9813_P1,Passenger_1,DL9813,Gold
DL9813_P2,Passenger_2,DL9813,Basic
DL9813_P3,Passenger_3,DL9813,Basic
DL9813_P4,Passenger_4,DL9813,Basic
DL9813_P5,Passenger_5,DL9813,Basic
DL9813_P6,Passenger_6,DL9813,Gold
DL9813_P7,Passenger_7,DL9813,Basic
DL9813_P8,Passenger_8,DL9813,Gold
DL9813_P9,Passenger_9,DL9813,Basic
DL9813_P10,Passenger_10,DL9813,Silver
DL9813_P11,Passenger_11,DL9813,Basic
DL9813_P12,Passenger_12,DL9813,Basic
DL9813_P13,Passenger_13,DL9813,Silver
DL9813_P14,Passenger_14,DL9813,Basic
DL9813_P15,Passenger_15,DL9813,Basic
DL9813_P16,Passenger_16,DL9813,Basic
DL9813_P17,Passenger_17,DL9813,Basic
DL9813_P18,Passenger_18,DL9813,Basic
DL9813_P19,Passenger_19,DL9813,Silver
DL9813_P20,Passenger_20,DL9813,Basic
DL9813_P21,Passenger_21,DL9813,Basic
DL9813_P22,Passenger_22,DL9813,Basic
DL9813_P23,Passenger_23,DL9813,Silver
DL9813_P24,Passenger_24,DL9813,Gold
DL9813_P25,Passenger_25,DL9813,Basic
DL9813_P26,Passenger_26,DL9813,Gold
DL9813_P27,Passenger_27,DL9813,Basic
DL9813_P28,Passenger_28,DL9813,Silver
DL9813_P29,Passenger_29,DL9813,Basic
DL9813_P30,Passenger_30,DL9813,Basic
DL9813_P31,Passenger_31,DL9813,Basic
DL9813_P32,Passenger_32,DL9813,Basic
DL9813_P33,Passenger_33,DL9813,Silver
DL9813_P34,Passenger_34,DL9813,Basic
DL9813_P35,Passenger_35,DL9813,Basic
DL9813_P36,Passenger_36,DL9813,Basic
DL9813_P37,Passenger_37,DL9813,Basic
DL9813_P38,Passenger_38,DL9813,Basic
DL9813_P39,Passenger_39,DL9813,Basic
DL9813_P40,Passenger_40,DL9813,Basic
DL9813_P41,Passenger_41,DL9813,Basic
DL9813_P42,Passenger_42,DL9813,Silver
DL9813_P43,Passenger_43,DL9813,Gold
DL9813_P44,Passenger_44,DL9813,Silver
DL9813_P45,Passenger_45,DL9813,Gold
DL9813_P46,Passenger_46,DL9813,Basic
DL9813_P47,Passenger_47,DL9813,Basic
DL9813_P48,Passenger_48,DL9813,Basic
DL9813_P49,Passenger_49,DL9813,Basic
DL9813_P50,Passenger_50,DL9813,Basic
DL9813_P51,Passenger_51,DL9813,Basic
DL9813_P52,Passenger_52,DL9813,Basic
DL9813_P53,Passenger_53,DL9813,Basic
DL9813_P54,Passenger_54,DL9813,Silver
DL9813_P55,Passenger_55,DL9813,Basic
DL9813_P56,Passenger_56,DL9813,Basic
DL9813_P57,Passenger_57,DL9813,Basic
DL9813_P58,Passenger_58,DL9813,1K
DL9813_P59,Passenger_59,DL9813,Basic
DL9813_P60,Passenger_60,DL9813,1K
DL9813_P61,Passenger_61,DL9813,Basic
DL9813_P62,Passenger_62,DL9813,Basic
DL9813_P63,Passenger_63,DL9813,Silver
DL9813_P64,Passenger_64,DL9813,Basic
DL9813_P65,Passenger_65,DL9813,Gold
DL9813_P66,Passenger_66,DL9813,Basic
DL9813_P67,Passenger_67,DL9813,Basic
DL9813_P68,Passenger_68,DL9813,Basic
DL9813_P69,Passenger_69,DL9813,Silver
DL9813_P70,Passenger_70,DL9813,Gold
DL9813_P71,Passenger_71,DL9813,Basic
DL9813_P72,Passenger_72,DL9813,Gold
DL9813_P73,Passenger_73,DL9813,Basic
DL9813_P74,Passenger_74,DL9813,Basic
DL9813_P75,Passenger_75,DL9813,Silver
DL9813_P76,Passenger_76,DL9813,Basic
DL9813_P77,Passenger_77,DL9813,Silver
DL9813_P78,Passenger_78,DL9813,Basic
DL9813_P79,Passenger_79,DL9813,Gold
DL9813_P80,Passenger_80,DL9813,Silver
DL9813_P81,Passenger_81,DL9813,Silver
DL9813_P82,Passenger_82,DL9813,Gold
DL9813_P83,Passenger_83,DL9813,Basic
DL9813_P84,Passenger_84,DL9813,Silver
DL9813_P85,Passenger_85,DL9813,Basic
DL9813_P86,Passenger_86,DL9813,Basic
DL9813_P87,Passenger_87,DL9813,Basic
DL9813_P88,Passenger_88,DL9813,Basic
DL9813_P89,Passenger_89,DL9813,Basic
DL9813_P90,Passenger_90,DL9813,Basic
DL9813_P91,Passenger_91,DL9813,Basic
DL9813_P92,Passenger_92,DL9813,Gold
DL9813_P93,Passenger_93,DL9813,Silver
DL9813_P94,Passenger_94,DL9813,Basic
DL9813_P95,Passenger_95,DL9813,Basic
DL9813_P96,Passenger_96,DL9813,Basic
DL9813_P97,Passenger_97,DL9813,Basic
DL9813_P98,Passenger_98,DL9813,Silver
DL9813_P99,Passenger_99,DL9813,Basic
DL9813_P100,Passenger_100,DL9813,Basic
DL9813_P101,Passenger_101,DL9813,Silver
DL9813_P102,Passenger_102,DL9813,Silver
DL9813_P103,Passenger_103,DL9813,Basic
DL9813_P104,Passenger_104,DL9813,Basic
DL9813_P105,Passenger_105,DL9813,Gold
DL9813_P106,Passenger_106,DL9813,1K
DL9813_P107,Passenger_107,DL9813,Basic
DL9813_P108,Passenger_108,DL9813,Silver
AA7214_P0,Passenger_0,AA7214,Basic
AA7214_P1,Passenger_1,AA7214,Basic
AA7214_P2,Passenger_2,AA7214,Silver
AA7214_P3,Passenger_3,AA7214,1K
AA7214_P4,Passenger_4,AA7214,1K
AA7214_P5,Passenger_5,AA7214,Silver
AA7214_P6,Passenger_6,AA7214,Basic
AA7214_P7,Passenger_7,AA7214,Basic
AA7214_P8,Passenger_8,AA7214,Basic
AA7214_P9,Passenger_9,AA7214,Basic
AA7214_P10,Passenger_10,AA7214,Silver
AA7214_P11,Passenger_11,AA7214,Basic
AA7214_P12,Passenger_12,AA7214,Basic
AA7214_P13,Passenger_13,AA7214,Basic
AA7214_P14,Passenger_14,AA7214,Basic
AA7214_P15,Passenger_15,AA7214,Basic
AA7214_P16,Passenger_16,AA7214,Basic
AA7214_P17,Passenger_17,AA7214,Basic
AA7214_P18,Passenger_18,AA7214,Basic
AA7214_P19,Passenger_19,AA7214,Basic
AA7214_P20,Passenger_20,AA7214,Basic
AA7214_P21,Passenger_21,AA7214,Basic
AA7214_P22,Passenger_22,AA7214,Basic
AA7214_P23,Passenger_23,AA7214,Silver
AA7214_P24,Passenger_24,AA7214,Gold
AA7214_P25,Passenger_25,AA7214,Basic
AA7214_P26,Passenger_26,AA7214,Silver
AA7214_P27,Passenger_27,AA7214,Basic
AA7214_P28,Passenger_28,AA7214,Basic
AA7214_P29,Passenger_29,AA7214,Basic
AA7214_P30,Passenger_30,AA7214,Silver
AA7214_P31,Passenger_31,AA7214,Gold
AA7214_P32,Passenger_32,AA7214,1K
AA7214_P33,Passenger_33,AA7214,Basic
AA7214_P34,Passenger_34,AA7214,Basic
AA7214_P35,Passenger_35,AA7214,Gold
AA7214_P36,Passenger_36,AA7214,Basic
AA7214_P37,Passenger_37,AA7214,Basic
AA7214_P38,Passenger_38,AA7214,Silver
AA7214_P39,Passenger_39,AA7214,Gold
AA7214_P40,Passenger_40,AA7214,Basic
AA7214_P41,Passenger_41,AA7214,Gold
AA7214_P42,Passenger_42,AA7214,Basic
AA7214_P43,Passenger_43,AA7214,Silver
AA7214_P44,Passenger_44,AA7214,Basic
AA7214_P45,Passenger_45,AA7214,Basic
AA7214_P46,Passenger_46,AA7214,Basic
AA7214_P47,Passenger_47,AA7214,Basic
AA7214_P48,Passenger_48,AA7214,Basic
AA7214_P49,Passenger_49,AA7214,Basic
AA7214_P50,Passenger_50,AA7214,1K
AA7214_P51,Passenger_51,AA7214,1K
AA7214_P52,Passenger_52,AA7214,Gold
AA7214_P53,Passenger_53,AA7214,Basic
AA7214_P54,Passenger_54,AA7214,Silver
AA7214_P55,Passenger_55,AA7214,Basic
AA7214_P56,Passenger_56,AA7214,Basic
AA7214_P57,Passenger_57,AA7214,Basic
AA7214_P58,Passenger_58,AA7214,Basic
AA7214_P59,Passenger_59,AA7214,Basic
AA7214_P60,Passenger_60,AA7214,Basic
AA7214_P61,Passenger_61,AA7214,Basic
AA7214_P62,Passenger_62,AA7214,Basic
AA7214_P63,Passenger_63,AA7214,Silver
AA7214_P64,Passenger_64,AA7214,Basic
AA7214_P65,Passenger_65,AA7214,Basic
AA7214_P66,Passenger_66,AA7214,Basic
AA7214_P67,Passenger_67,AA7214,Basic
AA7214_P68,Passenger_68,AA7214,Silver
AA7214_P69,Passenger_69,AA7214,Basic
AA7214_P70,Passenger_70,AA7214,Basic
AA7214_P71,Passenger_71,AA7214,Basic
AA7214_P72,Passenger_72,AA7214,Basic
AA7214_P73,Passenger_73,AA7214,Basic
AA7214_P74,Passenger_74,AA7214,Basic
AA7214_P75,Passenger_75,AA7214,Basic
AA7214_P76,Passenger_76,AA7214,Basic
AA7214_P77,Passenger_77,AA7214,Gold
AA7214_P78,Passenger_78,AA7214,Basic
AA7214_P79,Passenger_79,AA7214,Basic
AA7214_P80,Passenger_80,AA7214,Silver
AA7214_P81,Passenger_81,AA7214,Gold
AA7214_P82,Passenger_82,AA7214,Basic
AA7214_P83,Passenger_83,AA7214,Basic
AA7214_P84,Passenger_84,AA7214,Basic
AA7214_P85,Passenger_85,AA7214,Silver
AA7214_P86,Passenger_86,AA7214,Gold
AA7214_P87,Passenger_87,AA7214,Gold
AA7214_P88,Passenger_88,AA7214,Basic
AA7214_P89,Passenger_89,AA7214,Basic
AA7214_P90,Passenger_90,AA7214,Gold
AA7214_P91,Passenger_91,AA7214,1K
AA7214_P92,Passenger_92,AA7214,Basic
AA7214_P93,Passenger_93,AA7214,Basic
AA7214_P94,Passenger_94,AA7214,Basic
AA7214_P95,Passenger_95,AA7214,1K
AA7214_P96,Passenger_96,AA7214,Gold
AA7214_P97,Passenger_97,AA7214,Silver
AA7214_P98,Passenger_98,AA7214,Gold
AA7214_P99,Passenger_99,AA7214,Gold
AA7214_P100,Passenger_100,AA7214,Basic
AA7214_P101,Passenger_101,AA7214,Basic
AA7214_P102,Passenger_102,AA7214,Basic
AA7214_P103,Passenger_103,AA7214,Silver
AA7214_P104,Passenger_104,AA7214,Gold
AA7214_P105,Passenger_105,AA7214,Basic
AA7214_P106,Passenger_106,AA7214,Basic
AA7214_P107,Passenger_107,AA7214,Basic
AA7214_P108,Passenger_108,AA7214,Basic
AA7214_P109,Passenger_109,AA7214,Gold
AA7214_P110,Passenger_110,AA7214,Basic
AA7214_P111,Passenger_111,AA7214,Silver
AA7214_P112,Passenger_112,AA7214,Basic
AA7214_P113,Passenger_113,AA7214,1K
AA7214_P114,Passenger_114,AA7214,Gold
AA7214_P115,Passenger_115,AA7214,Basic
AA7214_P116,Passenger_116,AA7214,Basic
AA7214_P117,Passenger_117,AA7214,Basic
AA7214_P118,Passenger_118,AA7214,Basic
AA7214_P119,Passenger_119,AA7214,Basic
AA7214_P120,Passenger_120,AA7214,Gold
AA7214_P121,Passenger_121,AA7214,Basic
AA7214_P122,Passenger_122,AA7214,Basic
AA7214_P123,Passenger_123,AA7214,Silver
AA7214_P124,Passenger_124,AA7214,Basic
AA7214_P125,Passenger_125,AA7214,Basic
AA7214_P126,Passenger_126,AA7214,Basic
AA7214_P127,Passenger_127,AA7214,Basic
AA7214_P128,Passenger_128,AA7214,Basic
AA7214_P129,Passenger_129,AA7214,Gold
AA7214_P130,Passenger_130,AA7214,Basic
AA7214_P131,Passenger_131,AA7214,Basic
AA7214_P132,Passenger_132,AA7214,Silver
AA7214_P133,Passenger_133,AA7214,1K
AA7214_P134,Passenger_134,AA7214,Basic
AA7214_P135,Passenger_135,AA7214,Basic
AA7214_P136,Passenger_136,AA7214,Gold
AA7214_P137,Passenger_137,AA7214,Basic
AA7214_P138,Passenger_138,AA7214,Basic
AA7214_P139,Passenger_139,AA7214,1K
AA7214_P140,Passenger_140,AA7214,Basic
AA7214_P141,Passenger_141,AA7214,Basic
AA7214_P142,Passenger_142,AA7214,Basic
AA1132_P0,Passenger_0,AA1132,Gold
AA1132_P1,Passenger_1,AA1132,Gold
AA1132_P2,Passenger_2,AA1132,Gold
AA1132_P3,Passenger_3,AA1132,Basic
AA1132_P4,Passenger_4,AA1132,1K
AA1132_P5,Passenger_5,AA1132,Gold
AA1132_P6,Passenger_6,AA1132,Gold
AA1132_P7,Passenger_7,AA1132,Basic
AA1132_P8,Passenger_8,AA1132,Basic
AA1132_P9,Passenger_9,AA1132,Basic
AA1132_P10,Passenger_10,AA1132,Basic
AA1132_P11,Passenger_11,AA1132,Basic
AA1132_P12,Passenger_12,AA1132,Basic
AA1132_P13,Passenger_13,AA1132,Silver
AA1132_P14,Passenger_14,AA1132,Basic
AA1132_P15,Passenger_15,AA1132,Silver
AA1132_P16,Passenger_16,AA1132,Basic
AA1132_P17,Passenger_17,AA1132,Basic
AA1132_P18,Passenger_18,AA1132,Basic
AA1132_P19,Passenger_19,AA1132,Basic
AA1132_P20,Passenger_20,AA1132,Gold
AA1132_P21,Passenger_21,AA1132,Basic
AA1132_P22,Passenger_22,AA1132,Silver
AA1132_P23,Passenger_23,AA1132,Gold
AA1132_P24,Passenger_24,AA1132,Basic
AA1132_P25,Passenger_25,AA1132,Basic
AA1132_P26,Passenger_26,AA1132,Basic
AA1132_P27,Passenger_27,AA1132,Basic
AA1132_P28,Passenger_28,AA1132,Basic
AA1132_P29,Passenger_29,AA1132,Basic
AA1132_P30,Passenger_30,AA1132,1K
AA1132_P31,Passenger_31,AA1132,Silver
AA1132_P32,Passenger_32,AA1132,Gold
AA1132_P33,Passenger_33,AA1132,Gold
AA1132_P34,Passenger_34,AA1132,Basic
AA1132_P35,Passenger_35,AA1132,Gold
AA1132_P36,Passenger_36,AA1132,1K
AA1132_P37,Passenger_37,AA1132,Basic
AA1132_P38,Passenger_38,AA1132,Basic
AA1132_P39,Passenger_39,AA1132,Basic
AA1132_P40,Passenger_40,AA1132,1K
AA1132_P41,Passenger_41,AA1132,Silver
AA1132_P42,Passenger_42,AA1132,Gold
AA1132_P43,Passenger_43,AA1132,Gold
AA1132_P44,Passenger_44,AA1132,Basic
AA1132_P45,Passenger_45,AA1132,Basic
AA1132_P46,Passenger_46,AA1132,Gold
AA1132_P47,Passenger_47,AA1132,Silver
AA1132_P48,Passenger_48,AA1132,Silver
AA1132_P49,Passenger_49,AA1132,Basic
AA1132_P50,Passenger_50,AA1132,Silver
AA1132_P51,Passenger_51,AA1132,Basic
AA1132_P52,Passenger_52,AA1132,1K
AA1132_P53,Passenger_53,AA1132,Basic
AA1132_P54,Passenger_54,AA1132,Gold
AA1132_P55,Passenger_55,AA1132,Basic
AA1132_P56,Passenger_56,AA1132,Basic
AA1132_P57,Passenger_57,AA1132,Basic
AA1132_P58,Passenger_58,AA1132,Silver
AA1132_P59,Passenger_59,AA1132,Gold
AA1132_P60,Passenger_60,AA1132,Basic
AA1132_P61,Passenger_61,AA1132,Basic
AA1132_P62,Passenger_62,AA1132,Basic
AA1132_P63,Passenger_63,AA1132,Basic
AA1132_P64,Passenger_64,AA1132,1K
AA1132_P65,Passenger_65,AA1132,Basic
AA1132_P66,Passenger_66,AA1132,Basic
AA1132_P67,Passenger_67,AA1132,Basic
AA1132_P68,Passenger_68,AA1132,Basic
AA1132_P69,Passenger_69,AA1132,Gold
AA1132_P70,Passenger_70,AA1132,Basic
AA1132_P71,Passenger_71,AA1132,Silver
AA1132_P72,Passenger_72,AA1132,1K
AA1132_P73,Passenger_73,AA1132,Basic
AA1132_P74,Passenger_74,AA1132,Basic
AA1132_P75,Passenger_75,AA1132,Basic
AA1132_P76,Passenger_76,AA1132,Silver
AA1132_P77,Passenger_77,AA1132,Silver
AA1132_P78,Passenger_78,AA1132,Silver
AA1132_P79,Passenger_79,AA1132,Gold
UA7759_P0,Passenger_0,UA7759,Basic
UA7759_P1,Passenger_1,UA7759,Basic
UA7759_P2,Passenger_2,UA7759,Basic
UA7759_P3,Passenger_3,UA7759,Basic
UA7759_P4,Passenger_4,UA7759,Silver
UA7759_P5,Passenger_5,UA7759,Basic
UA7759_P6,Passenger_6,UA7759,Basic
UA7759_P7,Passenger_7,UA7759,Basic
UA7759_P8,Passenger_8,UA7759,Basic
UA7759_P9,Passenger_9,UA7759,Basic
UA7759_P10,Passenger_10,UA7759,1K
UA7759_P11,Passenger_11,UA7759,Basic
UA7759_P12,Passenger_12,UA7759,Basic
UA7759_P13,Passenger_13,UA7759,1K
UA7759_P14,Passenger_14,UA7759,Basic
UA7759_P15,Passenger_15,UA7759,Basic
UA7759_P16,Passenger_16,UA7759,Basic
UA7759_P17,Passenger_17,UA7759,Basic
UA7759_P18,Passenger_18,UA7759,Basic
UA7759_P19,Passenger_19,UA7759,Basic
UA7759_P20,Passenger_20,UA7759,Silver
UA7759_P21,Passenger_21,UA7759,Basic
UA7759_P22,Passenger_22,UA7759,Gold
UA7759_P23,Passenger_23,UA7759,Silver
UA7759_P24,Passenger_24,UA7759,Silver
UA7759_P25,Passenger_25,UA7759,Basic
UA7759_P26,Passenger_26,UA7759,Silver
UA7759_P27,Passenger_27,UA7759,Basic
UA7759_P28,Passenger_28,UA7759,Basic
UA7759_P29,Passenger_29,UA7759,Basic
UA7759_P30,Passenger_30,UA7759,Gold
UA7759_P31,Passenger_31,UA7759,Basic
UA7759_P32,Passenger_32,UA7759,Gold
UA7759_P33,Passenger_33,UA7759,Basic
UA7759_P34,Passenger_34,UA7759,Basic
UA7759_P35,Passenger_35,UA7759,Basic
UA7759_P36,Passenger_36,UA7759,Basic
UA7759_P37,Passenger_37,UA7759,Silver
UA7759_P38,Passenger_38,UA7759,Basic
UA7759_P39,Passenger_39,UA7759,Gold
UA7759_P40,Passenger_40,UA7759,Gold
UA7759_P41,Passenger_41,UA7759,Basic
UA7759_P42,Passenger_42,UA7759,Basic
UA7759_P43,Passenger_43,UA7759,Basic
UA7759_P44,Passenger_44,UA7759,Silver
UA7759_P45,Passenger_45,UA7759,Basic
UA7759_P46,Passenger_46,UA7759,Silver
UA7759_P47,Passenger_47,UA7759,Silver
UA7759_P48,Passenger_48,UA7759,Silver
UA7759_P49,Passenger_49,UA7759,Basic
UA7759_P50,Passenger_50,UA7759,Basic
UA7759_P51,Passenger_51,UA7759,Gold
UA7759_P52,Passenger_52,UA7759,Gold
UA7759_P53,Passenger_53,UA7759,Basic
UA7759_P54,Passenger_54,UA7759,Basic
UA7759_P55,Passenger_55,UA7759,Basic
UA7759_P56,Passenger_56,UA7759,Basic
UA7759_P57,Passenger_57,UA7759,Silver
UA7759_P58,Passenger_58,UA7759,Basic
UA7759_P59,Passenger_59,UA7759,Basic
UA7759_P60,Passenger_60,UA7759,Basic
UA7759_P61,Passenger_61,UA7759,1K
UA7759_P62,Passenger_62,UA7759,Gold
UA7759_P63,Passenger_63,UA7759,Basic
UA7759_P64,Passenger_64,UA7759,Silver
UA7759_P65,Passenger_65,UA7759,Silver
UA7759_P66,Passenger_66,UA7759,Basic
UA7759_P67,Passenger_67,UA7759,Basic
UA7759_P68,Passenger_68,UA7759,Basic
UA7759_P69,Passenger_69,UA7759,Silver
UA7759_P70,Passenger_70,UA7759,Basic
UA7759_P71,Passenger_71,UA7759,Basic
UA7759_P72,Passenger_72,UA7759,Basic
UA7759_P73,Passenger_73,UA7759,Silver
UA7759_P74,Passenger_74,UA7759,Basic
UA7759_P75,Passenger_75,UA7759,Basic
UA7759_P76,Passenger_76,UA7759,Basic
UA7759_P77,Passenger_77,UA7759,Basic
UA7759_P78,Passenger_78,UA7759,Basic
UA7759_P79,Passenger_79,UA7759,Basic
UA7759_P80,Passenger_80,UA7759,Basic
UA7759_P81,Passenger_81,UA7759,Basic
UA7759_P82,Passenger_82,UA7759,Gold
UA7759_P83,Passenger_83,UA7759,Basic
UA7759_P84,Passenger_84,UA7759,Basic
UA7759_P85,Passenger_85,UA7759,Basic
UA7759_P86,Passenger_86,UA7759,Basic
UA7759_P87,Passenger_87,UA7759,Gold
UA7759_P88,Passenger_88,UA7759,Basic
UA7759_P89,Passenger_89,UA7759,Basic
UA7759_P90,Passenger_90,UA7759,Gold
UA7759_P91,Passenger_91,UA7759,Basic
UA7759_P92,Passenger_92,UA7759,Basic
UA7759_P93,Passenger_93,UA7759,Silver
UA7759_P94,Passenger_94,UA7759,Gold
UA7759_P95,Passenger_95,UA7759,Silver
UA7759_P96,Passenger_96,UA7759,Basic
UA7759_P97,Passenger_97,UA7759,Silver
UA7759_P98,Passenger_98,UA7759,Basic
UA7759_P99,Passenger_99,UA7759,Basic
UA7759_P100,Passenger_100,UA7759,Silver
UA7759_P101,Passenger_101,UA7759,Gold
UA7759_P102,Passenger_102,UA7759,Basic
UA7759_P103,Passenger_103,UA7759,Basic
UA7759_P104,Passenger_104,UA7759,Basic
UA7759_P105,Passenger_105,UA7759,Silver
UA7759_P106,Passenger_106,UA7759,Basic
UA7759_P107,Passenger_107,UA7759,Basic
UA7759_P108,Passenger_108,UA7759,Gold
UA7759_P109,Passenger_109,UA7759,Gold
UA7759_P110,Passenger_110,UA7759,Basic
UA7759_P111,Passenger_111,UA7759,Silver
UA7759_P112,Passenger_112,UA7759,Basic
UA7759_P113,Passenger_113,UA7759,Basic
UA7759_P114,Passenger_114,UA7759,Silver
UA7759_P115,Passenger_115,UA7759,Basic
UA7759_P116,Passenger_116,UA7759,Gold
UA7759_P117,Passenger_117,UA7759,Silver
UA7759_P118,Passenger_118,UA7759,Basic
UA7759_P119,Passenger_119,UA7759,Gold
UA7759_P120,Passenger_120,UA7759,Basic
UA7759_P121,Passenger_121,UA7759,Gold
UA7759_P122,Passenger_122,UA7759,Basic
UA7759_P123,Passenger_123,UA7759,Basic
UA7759_P124,Passenger_124,UA7759,1K
UA7759_P125,Passenger_125,UA7759,Basic
UA7759_P126,Passenger_126,UA7759,Silver
UA7759_P127,Passenger_127,UA7759,Silver
UA7759_P128,Passenger_128,UA7759,Basic
UA7759_P129,Passenger_129,UA7759,Gold
UA7759_P130,Passenger_130,UA7759,1K
UA7759_P131,Passenger_131,UA7759,Basic
UA7759_P132,Passenger_132,UA7759,Basic
UA7759_P133,Passenger_133,UA7759,Gold
UA7759_P134,Passenger_134,UA7759,Silver
UA7759_P135,Passenger_135,UA7759,Silver
UA7759_P136,Passenger_136,UA7759,Basic
UA7759_P137,Passenger_137,UA7759,Silver
UA7759_P138,Passenger_138,UA7759,Gold
UA7759_P139,Passenger_139,UA7759,Silver
UA7759_P140,Passenger_140,UA7759,Basic
UA7759_P141,Passenger_141,UA7759,Basic
UA7759_P142,Passenger_142,UA7759,Basic
UA7759_P143,Passenger_143,UA7759,Basic
UA7759_P144,Passenger_144,UA7759,Basic
UA7759_P145,Passenger_145,UA7759,Basic
JB2712_P0,Passenger_0,JB2712,Basic
JB2712_P1,Passenger_1,JB2712,Silver
JB2712_P2,Passenger_2,JB2712,Silver
JB2712_P3,Passenger_3,JB2712,Basic
JB2712_P4,Passenger_4,JB2712,Silver
JB2712_P5,Passenger_5,JB2712,Silver
JB2712_P6,Passenger_6,JB2712,Basic
JB2712_P7,Passenger_7,JB2712,Basic
JB2712_P8,Passenger_8,JB2712,Basic
JB2712_P9,Passenger_9,JB2712,Basic
JB2712_P10,Passenger_10,JB2712,Basic
JB2712_P11,Passenger_11,JB2712,Basic
JB2712_P12,Passenger_12,JB2712,Basic
JB2712_P13,Passenger_13,JB2712,Silver
JB2712_P14,Passenger_14,JB2712,Basic
JB2712_P15,Passenger_15,JB2712,Basic
JB2712_P16,Passenger_16,JB2712,Gold
JB2712_P17,Passenger_17,JB2712,Basic
JB2712_P18,Passenger_18,JB2712,1K
JB2712_P19,Passenger_19,JB2712,Basic
JB2712_P20,Passenger_20,JB2712,Basic
JB2712_P21,Passenger_21,JB2712,Basic
JB2712_P22,Passenger_22,JB2712,Basic
JB2712_P23,Passenger_23,JB2712,1K
JB2712_P24,Passenger_24,JB2712,Gold
JB2712_P25,Passenger_25,JB2712,Basic
JB2712_P26,Passenger_26,JB2712,Basic
JB2712_P27,Passenger_27,JB2712,Gold
JB2712_P28,Passenger_28,JB2712,Basic
JB2712_P29,Passenger_29,JB2712,Silver
JB2712_P30,Passenger_30,JB2712,Basic
JB2712_P31,Passenger_31,JB2712,Basic
JB2712_P32,Passenger_32,JB2712,Basic
JB2712_P33,Passenger_33,JB2712,Silver
JB2712_P34,Passenger_34,JB2712,1K
JB2712_P35,Passenger_35,JB2712,Basic
JB2712_P36,Passenger_36,JB2712,Basic
JB2712_P37,Passenger_37,JB2712,Basic
JB2712_P38,Passenger_38,JB2712,Basic
JB2712_P39,Passenger_39,JB2712,Silver
JB2712_P40,Passenger_40,JB2712,Basic
JB2712_P41,Passenger_41,JB2712,Basic
JB2712_P42,Passenger_42,JB2712,Silver
JB2712_P43,Passenger_43,JB2712,Basic
JB2712_P44,Passenger_44,JB2712,1K
JB2712_P45,Passenger_45,JB2712,Basic
JB2712_P46,Passenger_46,JB2712,Basic
JB2712_P47,Passenger_47,JB2712,Silver
JB2712_P48,Passenger_48,JB2712,Basic
JB2712_P49,Passenger_49,JB2712,Basic
JB2712_P50,Passenger_50,JB2712,Basic
JB2712_P51,Passenger_51,JB2712,Basic
JB2712_P52,Passenger_52,JB2712,1K
JB2712_P53,Passenger_53,JB2712,Basic
JB2712_P54,Passenger_54,JB2712,Basic
JB2712_P55,Passenger_55,JB2712,Basic
JB2712_P56,Passenger_56,JB2712,Gold
JB2712_P57,Passenger_57,JB2712,Basic
JB2712_P58,Passenger_58,JB2712,Basic
JB2712_P59,Passenger_59,JB2712,Silver
JB2712_P60,Passenger_60,JB2712,Silver
JB2712_P61,Passenger_61,JB2712,Gold
JB2712_P62,Passenger_62,JB2712,Basic
JB2712_P63,Passenger_63,JB2712,Basic
JB2712_P64,Passenger_64,JB2712,Basic
JB2712_P65,Passenger_65,JB2712,Basic
JB2712_P66,Passenger_66,JB2712,Basic
JB2712_P67,Passenger_67,JB2712,Basic
JB2712_P68,Passenger_68,JB2712,Basic
JB2712_P69,Passenger_69,JB2712,Basic
JB2712_P70,Passenger_70,JB2712,Basic
JB2712_P71,Passenger_71,JB2712,Silver
JB2712_P72,Passenger_72,JB2712,Gold
JB2712_P73,Passenger_73,JB2712,Basic
JB2712_P74,Passenger_74,JB2712,1K
JB2712_P75,Passenger_75,JB2712,Basic
JB2712_P76,Passenger_76,JB2712,Basic
JB2712_P77,Passenger_77,JB2712,Basic
JB2712_P78,Passenger_78,JB2712,Basic
JB2712_P79,Passenger_79,JB2712,Basic
JB2712_P80,Passenger_80,JB2712,Gold
JB2712_P81,Passenger_81,JB2712,Basic
JB2712_P82,Passenger_82,JB2712,Basic
JB2712_P83,Passenger_83,JB2712,Basic
JB2712_P84,Passenger_84,JB2712,Basic
JB2712_P85,Passenger_85,JB2712,Basic
JB2712_P86,Passenger_86,JB2712,Silver
JB2712_P87,Passenger_87,JB2712,1K
JB2712_P88,Passenger_88,JB2712,Basic
JB2712_P89,Passenger_89,JB2712,Gold
